root_xwf_id,job_id,start_time,end_time,submit_host,submit_user,execution_host,execution_user,job_type,job_exit_code,bytes,lfn,src_label,src_url,src_proto_host,dst_label,dst_url,dst_proto_host,transfer_success,checksum_success,actual_checksum,expected_checksum,scenario
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000085,1588717136,1588717200,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,874665,Dracula_by_Bram_Stoker.txt,condorpool,http://uc-staging/~tanaka/inputs/Dracula_by_Bram_Stoker.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_14338/pegasus.1M8Wf69qF/Dracula_by_Bram_Stoker.txt,file://,True,True,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000085,1588717136,1588717200,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,717581,Pride_and_Prejudice_by_Jane_Austen.txt,condorpool,http://uc-staging/~tanaka/inputs/Pride_and_Prejudice_by_Jane_Austen.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_14338/pegasus.1M8Wf69qF/Pride_and_Prejudice_by_Jane_Austen.txt,file://,True,True,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000085,1588717136,1588717200,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,597298,The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,condorpool,http://uc-staging/~tanaka/inputs/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_14338/pegasus.1M8Wf69qF/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,file://,True,True,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000085,1588717136,1588717200,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,1573048,Ulysses_by_James_Joyce.txt,condorpool,http://uc-staging/~tanaka/inputs/Ulysses_by_James_Joyce.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_14338/pegasus.1M8Wf69qF/Ulysses_by_James_Joyce.txt,file://,True,True,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000085,1588717136,1588717200,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,195257,Visual_Signaling_By_Signal_Corps_United_States_Army.txt,condorpool,http://uc-staging/~tanaka/inputs/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_14338/pegasus.1M8Wf69qF/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,file://,True,True,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000085,1588717136,1588717200,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,114,job_sh,condorpool,http://uc-staging/~tanaka/inputs/job-wrapper.sh,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_14338/pegasus.1M8Wf69qF/job_sh,file://,True,,,,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000087,1588717151,1588717214,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,167529,Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,condorpool,http://uc-staging/~tanaka/inputs/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_22974/pegasus.CLwhGBWS2/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,file://,True,True,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000087,1588717151,1588717214,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,874665,Dracula_by_Bram_Stoker.txt,condorpool,http://uc-staging/~tanaka/inputs/Dracula_by_Bram_Stoker.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_22974/pegasus.CLwhGBWS2/Dracula_by_Bram_Stoker.txt,file://,True,True,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000087,1588717151,1588717214,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,717581,Pride_and_Prejudice_by_Jane_Austen.txt,condorpool,http://uc-staging/~tanaka/inputs/Pride_and_Prejudice_by_Jane_Austen.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_22974/pegasus.CLwhGBWS2/Pride_and_Prejudice_by_Jane_Austen.txt,file://,True,True,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000087,1588717151,1588717214,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,597298,The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,condorpool,http://uc-staging/~tanaka/inputs/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_22974/pegasus.CLwhGBWS2/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,file://,True,True,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000087,1588717151,1588717214,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,1573048,Ulysses_by_James_Joyce.txt,condorpool,http://uc-staging/~tanaka/inputs/Ulysses_by_James_Joyce.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_22974/pegasus.CLwhGBWS2/Ulysses_by_James_Joyce.txt,file://,True,True,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000087,1588717151,1588717214,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,195257,Visual_Signaling_By_Signal_Corps_United_States_Army.txt,condorpool,http://uc-staging/~tanaka/inputs/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_22974/pegasus.CLwhGBWS2/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,file://,True,True,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000087,1588717151,1588717214,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,114,job_sh,condorpool,http://uc-staging/~tanaka/inputs/job-wrapper.sh,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_22974/pegasus.CLwhGBWS2/job_sh,file://,True,,,,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000001,1588717156,1588717220,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,167529,Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,condorpool,http://uc-staging/~tanaka/inputs/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_23159/pegasus.okBug6b4U/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,file://,True,True,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000001,1588717156,1588717220,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,874665,Dracula_by_Bram_Stoker.txt,condorpool,http://uc-staging/~tanaka/inputs/Dracula_by_Bram_Stoker.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_23159/pegasus.okBug6b4U/Dracula_by_Bram_Stoker.txt,file://,True,True,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000001,1588717156,1588717220,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,717581,Pride_and_Prejudice_by_Jane_Austen.txt,condorpool,http://uc-staging/~tanaka/inputs/Pride_and_Prejudice_by_Jane_Austen.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_23159/pegasus.okBug6b4U/Pride_and_Prejudice_by_Jane_Austen.txt,file://,True,True,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000001,1588717156,1588717220,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,597298,The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,condorpool,http://uc-staging/~tanaka/inputs/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_23159/pegasus.okBug6b4U/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,file://,True,True,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000001,1588717156,1588717220,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,1573048,Ulysses_by_James_Joyce.txt,condorpool,http://uc-staging/~tanaka/inputs/Ulysses_by_James_Joyce.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_23159/pegasus.okBug6b4U/Ulysses_by_James_Joyce.txt,file://,True,True,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000001,1588717156,1588717220,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,195257,Visual_Signaling_By_Signal_Corps_United_States_Army.txt,condorpool,http://uc-staging/~tanaka/inputs/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_23159/pegasus.okBug6b4U/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,file://,True,True,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000001,1588717156,1588717220,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,114,job_sh,condorpool,http://uc-staging/~tanaka/inputs/job-wrapper.sh,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_23159/pegasus.okBug6b4U/job_sh,file://,True,,,,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000080,1588717201,1588717266,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,167529,Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,condorpool,http://uc-staging/~tanaka/inputs/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_15434/pegasus.1IumZhtY4/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,file://,True,True,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000080,1588717201,1588717266,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,874665,Dracula_by_Bram_Stoker.txt,condorpool,http://uc-staging/~tanaka/inputs/Dracula_by_Bram_Stoker.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_15434/pegasus.1IumZhtY4/Dracula_by_Bram_Stoker.txt,file://,True,True,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000080,1588717201,1588717266,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,717581,Pride_and_Prejudice_by_Jane_Austen.txt,condorpool,http://uc-staging/~tanaka/inputs/Pride_and_Prejudice_by_Jane_Austen.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_15434/pegasus.1IumZhtY4/Pride_and_Prejudice_by_Jane_Austen.txt,file://,True,True,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000080,1588717201,1588717266,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,597298,The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,condorpool,http://uc-staging/~tanaka/inputs/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_15434/pegasus.1IumZhtY4/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,file://,True,True,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000080,1588717201,1588717266,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,1573048,Ulysses_by_James_Joyce.txt,condorpool,http://uc-staging/~tanaka/inputs/Ulysses_by_James_Joyce.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_15434/pegasus.1IumZhtY4/Ulysses_by_James_Joyce.txt,file://,True,True,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000080,1588717201,1588717266,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,195257,Visual_Signaling_By_Signal_Corps_United_States_Army.txt,condorpool,http://uc-staging/~tanaka/inputs/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_15434/pegasus.1IumZhtY4/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,file://,True,True,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000080,1588717201,1588717266,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,114,job_sh,condorpool,http://uc-staging/~tanaka/inputs/job-wrapper.sh,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_15434/pegasus.1IumZhtY4/job_sh,file://,True,,,,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000003,1588717216,1588717280,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,167529,Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,condorpool,http://uc-staging/~tanaka/inputs/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_24062/pegasus.akA3XXQ4C/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,file://,True,True,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000003,1588717216,1588717280,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,874665,Dracula_by_Bram_Stoker.txt,condorpool,http://uc-staging/~tanaka/inputs/Dracula_by_Bram_Stoker.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_24062/pegasus.akA3XXQ4C/Dracula_by_Bram_Stoker.txt,file://,True,True,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000003,1588717216,1588717280,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,717581,Pride_and_Prejudice_by_Jane_Austen.txt,condorpool,http://uc-staging/~tanaka/inputs/Pride_and_Prejudice_by_Jane_Austen.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_24062/pegasus.akA3XXQ4C/Pride_and_Prejudice_by_Jane_Austen.txt,file://,True,True,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000003,1588717216,1588717280,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,597298,The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,condorpool,http://uc-staging/~tanaka/inputs/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_24062/pegasus.akA3XXQ4C/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,file://,True,True,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000003,1588717216,1588717280,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,1573048,Ulysses_by_James_Joyce.txt,condorpool,http://uc-staging/~tanaka/inputs/Ulysses_by_James_Joyce.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_24062/pegasus.akA3XXQ4C/Ulysses_by_James_Joyce.txt,file://,True,True,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000003,1588717216,1588717280,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,195257,Visual_Signaling_By_Signal_Corps_United_States_Army.txt,condorpool,http://uc-staging/~tanaka/inputs/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_24062/pegasus.akA3XXQ4C/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,file://,True,True,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000003,1588717216,1588717280,uc-submit,tanaka,syr-compute-c2,tanaka,compute,0,114,job_sh,condorpool,http://uc-staging/~tanaka/inputs/job-wrapper.sh,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_24062/pegasus.akA3XXQ4C/job_sh,file://,True,,,,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000006,1588717262,1588717326,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,167529,Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,condorpool,http://uc-staging/~tanaka/inputs/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_16131/pegasus.189RxwM0X/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,file://,True,True,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000006,1588717262,1588717326,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,874665,Dracula_by_Bram_Stoker.txt,condorpool,http://uc-staging/~tanaka/inputs/Dracula_by_Bram_Stoker.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_16131/pegasus.189RxwM0X/Dracula_by_Bram_Stoker.txt,file://,True,True,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000006,1588717262,1588717326,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,717581,Pride_and_Prejudice_by_Jane_Austen.txt,condorpool,http://uc-staging/~tanaka/inputs/Pride_and_Prejudice_by_Jane_Austen.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_16131/pegasus.189RxwM0X/Pride_and_Prejudice_by_Jane_Austen.txt,file://,True,True,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,0bab203b629d88b4ce760122fddeecc39879f31389e1a759dbda218c6517f47f,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000006,1588717262,1588717326,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,597298,The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,condorpool,http://uc-staging/~tanaka/inputs/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_16131/pegasus.189RxwM0X/The_Adventures_of_Huckleberry_Finn_by_Mark_Twain.txt,file://,True,True,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bf239774fe1bcf1895e2c3c550c1f4f0be5edc223ebaeea9cf17fd9aee32f72a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000006,1588717262,1588717326,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,1573048,Ulysses_by_James_Joyce.txt,condorpool,http://uc-staging/~tanaka/inputs/Ulysses_by_James_Joyce.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_16131/pegasus.189RxwM0X/Ulysses_by_James_Joyce.txt,file://,True,True,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,096a0681b644e28d0082f26ac153459ed15484ba26201f448eeae44f4a574d7a,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000006,1588717262,1588717326,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,195257,Visual_Signaling_By_Signal_Corps_United_States_Army.txt,condorpool,http://uc-staging/~tanaka/inputs/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_16131/pegasus.189RxwM0X/Visual_Signaling_By_Signal_Corps_United_States_Army.txt,file://,True,True,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,7902fe2217fc7ac847e40d8b7fdec6bf820520918be6423d2941918b56a8f571,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000006,1588717262,1588717326,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,114,job_sh,condorpool,http://uc-staging/~tanaka/inputs/job-wrapper.sh,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_16131/pegasus.189RxwM0X/job_sh,file://,True,,,,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000007,1588717267,1588717331,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,167529,Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,condorpool,http://uc-staging/~tanaka/inputs/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_16231/pegasus.MZikGB81p/Alices_Adventures_in_Wonderland_by_Lewis_Carroll.txt,file://,True,True,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,2416276f6d923db58f9a998346cfd386c4c33188b92461c63dc5f47d6cc232f3,bypass-staging-1-cache-corrupt
0ebf4527-0b6e-4a42-9f49-4eebd3a055a7,job_sh_ID0000007,1588717267,1588717331,uc-submit,tanaka,unl-compute-c1,tanaka,compute,0,874665,Dracula_by_Bram_Stoker.txt,condorpool,http://uc-staging/~tanaka/inputs/Dracula_by_Bram_Stoker.txt,http://uc-staging,condorpool,file:///var/lib/condor/execute/dir_16231/pegasus.MZikGB81p/Dracula_by_Bram_Stoker.txt,file://,True,True,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,66a1e5e51e526d106f1d9cd00a6c2cd05ba536c698b6c61fdd94235b706f59db,bypass-staging-1-cache-corrupt
